id,name,popularity,preview_url,link,duration_ms,album_id,album_name,release_date,album_img_64,album_img_300,artist_id,artist_name,followers,genre,artist_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
2wg4TZ4WENyLGhOoQncz6r,Sirens,52,https://p.scdn.co/mp3-preview/fc8e6d22fbfde93132a80ed6516b866a546d58ae?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2wg4TZ4WENyLGhOoQncz6r,235093,7tG9wuLLbhOx38KY9JBTU7,Sorry I'm Late,2014-05-23,https://i.scdn.co/image/ab67616d00004851c8701d3d6212ed21aadb1c29,https://i.scdn.co/image/ab67616d00001e02c8701d3d6212ed21aadb1c29,4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,2278655,dance pop,65,0.682,0.802,8,-2.803,0.0422,0.065,0,0.107,0.411,116.972,2014
18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up,64,https://p.scdn.co/mp3-preview/1cf042b6277db5928b2c4126c206cb46edbf00cd?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/18VfHIPaCo0s6FTi1Fnp6T,222306,4AGQTp6rk7v8fPbFu739l7,Fortune (Expanded Edition),2012-07-03,https://i.scdn.co/image/ab67616d00004851781583ade2f00c2966a35965,https://i.scdn.co/image/ab67616d00001e02781583ade2f00c2966a35965,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,12715316,dance pop,89,0.602,0.691,7,-5.197,0.051,0.0548,0,0.144,0.206,127.967,2012
4urcG6Nfubqsuqy3juMjBi,Brokenhearted,63,https://p.scdn.co/mp3-preview/78d71b66c2fe09fe1ff646b1175da554852db8bb?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/4urcG6Nfubqsuqy3juMjBi,227146,7FbPwQGriWa8IT4u6RxjWK,Hello,2012-05-07,https://i.scdn.co/image/ab67616d00004851cc50268bd94de0934dad0ca0,https://i.scdn.co/image/ab67616d00001e02cc50268bd94de0934dad0ca0,4M0DLz8te9Q1lNIXBBwvfG,Karmin,517157,dance pop,56,0.765,0.765,1,-2.732,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,2012
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,75,,https://open.spotify.com/track/1K3LRUEcUz5FMtPYyg0F45,163133,0nRgsLe1she16l3pclpyy7,The Lumineers (Deluxe Edition),2012,https://i.scdn.co/image/ab67616d0000485115784f5212050cf2e67f1935,https://i.scdn.co/image/ab67616d00001e0215784f5212050cf2e67f1935,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,4037908,folk-pop,78,0.682,0.471,0,-9.182,0.0301,0.765,0,0.0908,0.421,79.907,2012
6nek1Nin9q48AVZcWs9e9D,Paradise,80,https://p.scdn.co/mp3-preview/b2beca03f2eff2b986d6b4924c7b3143ae2e86aa?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,278719,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24,https://i.scdn.co/image/ab67616d00004851de0cd11d7b31c3bd1fd5983d,https://i.scdn.co/image/ab67616d00001e02de0cd11d7b31c3bd1fd5983d,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,28130277,permanent wave,88,0.449,0.585,5,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,2011
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),69,,https://open.spotify.com/track/4kte3OcW800TPvOVgrLLj8,251626,4HPdvrPf9RGfJ2hNYrODpC,R.E.D. (Deluxe Edition),2012-01-01,https://i.scdn.co/image/ab67616d0000485114f5c10de370e6d48d142629,https://i.scdn.co/image/ab67616d00001e0214f5c10de370e6d48d142629,21E3waRsmPlU7jZsS13rcj,Ne-Yo,5678120,dance pop,80,0.658,0.677,5,-6.628,0.0393,0.248,0,0.368,0.248,124.91,2012
5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,66,,https://open.spotify.com/track/5kcE7pp02ezLZaUbbMv3Iq,205640,6fABwONLawdFjkDpLx41j8,Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,https://i.scdn.co/image/ab67616d000048514f0aae4e435a794e0e24d115,https://i.scdn.co/image/ab67616d00001e024f0aae4e435a794e0e24d115,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,19488789,dance pop,89,0.728,0.858,9,-3.686,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,2012
25CA8QVJQrh5R05UUCaODM,Heart Attack,55,https://p.scdn.co/mp3-preview/12fa2a632542a709c36b5789996c9d92eb381df5?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/25CA8QVJQrh5R05UUCaODM,233146,24IexOT10jPuK3MR6cS3ag,Chapter V (Deluxe),2012-08-17,https://i.scdn.co/image/ab67616d000048514f85a7199d1ac1a876d46f58,https://i.scdn.co/image/ab67616d00001e024f85a7199d1ac1a876d46f58,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,5463425,dance pop,77,0.608,0.863,11,-4.87,0.131,0.0593,0,0.228,0.476,150.029,2012
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,76,,https://open.spotify.com/track/1V6gIisPpYqgFeWbMLI0bA,210840,6Kssm2LosQ0WyLukFZkEG5,Demi,2013-01-01,https://i.scdn.co/image/ab67616d00004851aadb13ae608f6af20528409b,https://i.scdn.co/image/ab67616d00001e02aadb13ae608f6af20528409b,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,18539911,dance pop,84,0.504,0.785,8,-4.802,0.104,0.0738,0,0.239,0.502,173.968,2013
2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,66,https://p.scdn.co/mp3-preview/49535b4f73876b27111861b0f6c2f0902264a305?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2NniAhAtkRACaMeYt48xlD,247946,5zseibu9WEsPaZmkJUMkz1,California 37,2012-04-17,https://i.scdn.co/image/ab67616d00004851bde344cc54eedc35050f4c61,https://i.scdn.co/image/ab67616d00001e02bde344cc54eedc35050f4c61,3FUY2gzHeIiaesXtOAdB7A,Train,3498774,dance pop,77,0.591,0.935,6,-2.664,0.0478,0.000284,0.000278,0.142,0.736,140.043,2012
7lAoovVf67mECK18oOpJbc,Love You Like A Love Song,55,,https://open.spotify.com/track/7lAoovVf67mECK18oOpJbc,188453,78GeZ5IA1KSbI0MiR4bAhH,For You,2014-11-24,https://i.scdn.co/image/ab67616d000048515d9126f72b4a06c9b9abe2e5,https://i.scdn.co/image/ab67616d00001e025d9126f72b4a06c9b9abe2e5,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,23763005,dance pop,86,0.858,0.677,1,-3.842,0.047,0.0768,0,0.0757,0.922,117.011,2014
0AbLBnxjPyqmBMW2slYukj,Tell Me Something I Don't Know,42,,https://open.spotify.com/track/0AbLBnxjPyqmBMW2slYukj,175333,78GeZ5IA1KSbI0MiR4bAhH,For You,2014-11-24,https://i.scdn.co/image/ab67616d000048515d9126f72b4a06c9b9abe2e5,https://i.scdn.co/image/ab67616d00001e025d9126f72b4a06c9b9abe2e5,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,23763005,dance pop,86,0.711,0.933,7,-3.339,0.192,0.139,0,0.0593,0.917,145.059,2014
1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,64,https://p.scdn.co/mp3-preview/78b9879a497609542801a16754a3be231c5d614b?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/1RMRkCn07y2xtBip9DzwmC,227973,4AGQTp6rk7v8fPbFu739l7,Fortune (Expanded Edition),2012-07-03,https://i.scdn.co/image/ab67616d00004851781583ade2f00c2966a35965,https://i.scdn.co/image/ab67616d00001e02781583ade2f00c2966a35965,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,12715316,dance pop,89,0.594,0.841,1,-5.792,0.102,0.000238,2.22e-06,0.156,0.643,129.925,2012
7EQGXaVSyEDsCWKmUcfpLk,Die Young,76,https://p.scdn.co/mp3-preview/d97043cf8c44a1d41f46fd6534726cf383f4f896?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/7EQGXaVSyEDsCWKmUcfpLk,211920,5ZQB1ZQ2Yx9YT3nZlR2Pgu,Warrior (Expanded Edition),2012-11-30,https://i.scdn.co/image/ab67616d0000485176c5c62197115a22b23ff950,https://i.scdn.co/image/ab67616d00001e0276c5c62197115a22b23ff950,6LqNN22kT3074XbTVUrhzX,Kesha,5982294,dance pop,78,0.711,0.7,1,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,2012
07uZmxnxzr0t6Csga6uQtw,A Thousand Years,69,https://p.scdn.co/mp3-preview/f8f726055f3ceb5f42f4440af51542f4b8b4ff4b?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/07uZmxnxzr0t6Csga6uQtw,285120,2SqiA8X7KdVWQB2dyYGjTf,100 Greatest Acoustic & Chill Songs,2019-11-08,https://i.scdn.co/image/ab67616d000048518cc8c6b6051345f170adb4f7,https://i.scdn.co/image/ab67616d00001e028cc8c6b6051345f170adb4f7,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1054792,None,0,0.423,0.407,10,-7.45,0.0267,0.312,0.000961,0.11,0.161,139.048,2019
3Yt9lRtS5V4nbJnwcgFgvC,You Da One,66,,https://open.spotify.com/track/3Yt9lRtS5V4nbJnwcgFgvC,200013,1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,2011-11-19,https://i.scdn.co/image/ab67616d000048511c5eacf6965d328c2c795cef,https://i.scdn.co/image/ab67616d00001e021c5eacf6965d328c2c795cef,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,40187273,barbadian pop,89,0.702,0.715,5,-5.377,0.0425,0.503,2.44e-05,0.126,0.863,127.05,2011
7MXlTgQeo3IVlMpLnZuhxc,It's Time,73,,https://open.spotify.com/track/7MXlTgQeo3IVlMpLnZuhxc,240306,6nxDQi0FeEwccEPJeNySoS,Night Visions,2012-09-04,https://i.scdn.co/image/ab67616d00004851407bd04707c463bbb3410737,https://i.scdn.co/image/ab67616d00001e02407bd04707c463bbb3410737,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,31324626,modern rock,87,0.656,0.884,2,-4.748,0.0372,0.0162,0,0.144,0.86,105.009,2012
4JQSMg83F8qYwSBt5xOXsQ,Diamonds,60,,https://open.spotify.com/track/4JQSMg83F8qYwSBt5xOXsQ,225146,1ciAVKFdlpLi2eGDlXv6Bo,Unapologetic (Deluxe),2012-12-10,https://i.scdn.co/image/ab67616d000048517061b3d179b8b7363ffe1a50,https://i.scdn.co/image/ab67616d00001e027061b3d179b8b7363ffe1a50,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,40187273,barbadian pop,89,0.564,0.71,11,-4.92,0.0461,0.00125,0,0.109,0.393,91.972,2012
1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),71,https://p.scdn.co/mp3-preview/26cdc03872031160b4ec74e8b2bd21ae7359c46d?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/1CmUZGtH29Kx36C1Hleqlz,235613,0XN945pdw7kvYRndgbDuSb,Thrift Shop (feat. Wanz),2012-08-01,https://i.scdn.co/image/ab67616d000048511cdc7eab166fcbfcaf8be8f6,https://i.scdn.co/image/ab67616d00001e021cdc7eab166fcbfcaf8be8f6,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,1642049,pop rap,76,0.781,0.526,6,-6.985,0.293,0.0619,0,0.0457,0.662,94.992,2012
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,75,,https://open.spotify.com/track/0n4bITAu0Y0nigrz3MFJMb,263826,1eHyfkrIOVLGVnt5E4MD2j,Blurred Lines (Deluxe),2013-01-01,https://i.scdn.co/image/ab67616d00004851bf4733171d920f2a62b24713,https://i.scdn.co/image/ab67616d00001e02bf4733171d920f2a62b24713,0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,1651704,dance pop,66,0.853,0.599,7,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,2013
62yJjFtgkhUrXktIoSjgP2,Radioactive,78,,https://open.spotify.com/track/62yJjFtgkhUrXktIoSjgP2,186813,6nxDQi0FeEwccEPJeNySoS,Night Visions,2012-09-04,https://i.scdn.co/image/ab67616d00004851407bd04707c463bbb3410737,https://i.scdn.co/image/ab67616d00001e02407bd04707c463bbb3410737,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,31324626,modern rock,87,0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,2012
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,83,https://p.scdn.co/mp3-preview/1f826380a449ec9a8bae45967d908fffd7ff5222?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,258342,76FXHQhTuT4QMIxfL09gX8,The Heist,2012-10-09,https://i.scdn.co/image/ab67616d0000485198a02fef3a8b1d80a0f164ec,https://i.scdn.co/image/ab67616d00001e0298a02fef3a8b1d80a0f164ec,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,2541244,dance pop,79,0.641,0.922,2,-4.457,0.0786,0.0291,0,0.0862,0.847,146.078,2012
4rHZZAmHpZrA3iH5zx8frV,Mirrors,83,https://p.scdn.co/mp3-preview/2043119fe220aa6026c0adf77a90ad1f6440e18e?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV,484146,0O82niJ0NpcptYRxogeEZu,The 20/20 Experience (Deluxe Version),2013-03-15,https://i.scdn.co/image/ab67616d00004851db1d1cdc927a07825a2ed244,https://i.scdn.co/image/ab67616d00001e02db1d1cdc927a07825a2ed244,31TPClRtHm23RisEBtV3X7,Justin Timberlake,9987047,dance pop,82,0.574,0.512,5,-6.664,0.0503,0.234,0,0.0946,0.512,76.899,2013
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),81,https://p.scdn.co/mp3-preview/ef4de7cafc3510bd0664b6173c79dc6dee229039?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/1mKXFLRA179hdOWQBwUk9e,242733,2Q9oTK48eb85waX1fFJsvj,The Truth About Love,2012-09-18,https://i.scdn.co/image/ab67616d000048519d0f0d226987b449808e7b6f,https://i.scdn.co/image/ab67616d00001e029d0f0d226987b449808e7b6f,1KCSPY1glIKqW2TotWuXOR,P!nk,9804761,dance pop,82,0.778,0.547,2,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,2012
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,84,https://p.scdn.co/mp3-preview/d93150cf43f68c863d9f73a6f1e2b3e64e44488e?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh,213826,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07,https://i.scdn.co/image/ab67616d00004851926f43e7cce571e62720fd46,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,27790050,dance pop,88,0.612,0.28,0,-8.648,0.0434,0.932,0,0.088,0.387,72.795,2012
5BhsEd82G0Mnim0IUH6xkT,Cruise,59,,https://open.spotify.com/track/5BhsEd82G0Mnim0IUH6xkT,208960,2GSU4IGtDcY5kCXnCJbfNT,Here's To The Good Times,2012-01-01,https://i.scdn.co/image/ab67616d000048516e89de7ebe87938fbb505628,https://i.scdn.co/image/ab67616d00001e026e89de7ebe87938fbb505628,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,4087818,contemporary country,80,0.457,0.948,10,-3.364,0.0354,0.0191,0,0.0536,0.878,148.0,2012
6F5c58TMEs1byxUstkzVeM,Roar,75,,https://open.spotify.com/track/6F5c58TMEs1byxUstkzVeM,223546,5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),2013-10-18,https://i.scdn.co/image/ab67616d0000485147f930accd8ac01686401fa2,https://i.scdn.co/image/ab67616d00001e0247f930accd8ac01686401fa2,6jJ0s89eD6GaHleKKya26X,Katy Perry,16820899,dance pop,86,0.554,0.772,7,-4.821,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,2013
6eQbRfp5DxLSOL5pGozYf1,Walking On Air,44,,https://open.spotify.com/track/6eQbRfp5DxLSOL5pGozYf1,222448,3jB9yFDwRe3KhtGnHXJntk,PRISM,2013-01-01,https://i.scdn.co/image/ab67616d000048511e9a057052d59004caf47e22,https://i.scdn.co/image/ab67616d00001e021e9a057052d59004caf47e22,6jJ0s89eD6GaHleKKya26X,Katy Perry,16820899,dance pop,86,0.631,0.908,6,-4.842,0.0391,0.00144,0,0.23,0.821,128.009,2013
009ImBOrIUlWgla8U05RAC,Unconditionally,70,,https://open.spotify.com/track/009ImBOrIUlWgla8U05RAC,228878,3jB9yFDwRe3KhtGnHXJntk,PRISM,2013-01-01,https://i.scdn.co/image/ab67616d000048511e9a057052d59004caf47e22,https://i.scdn.co/image/ab67616d00001e021e9a057052d59004caf47e22,6jJ0s89eD6GaHleKKya26X,Katy Perry,16820899,dance pop,86,0.432,0.725,7,-4.862,0.0431,0.00273,0,0.208,0.353,128.902,2013
4jbmgIyjGoXjY01XxatOx6,Dark Horse,72,,https://open.spotify.com/track/4jbmgIyjGoXjY01XxatOx6,215672,3jB9yFDwRe3KhtGnHXJntk,PRISM,2013-01-01,https://i.scdn.co/image/ab67616d000048511e9a057052d59004caf47e22,https://i.scdn.co/image/ab67616d00001e021e9a057052d59004caf47e22,6jJ0s89eD6GaHleKKya26X,Katy Perry,16820899,dance pop,86,0.647,0.585,6,-6.123,0.0512,0.00314,0,0.165,0.353,131.934,2013
7GCElX2eJA5t0AFWw3WzKn,This Is How We Do,59,,https://open.spotify.com/track/7GCElX2eJA5t0AFWw3WzKn,204285,3jB9yFDwRe3KhtGnHXJntk,PRISM,2013-01-01,https://i.scdn.co/image/ab67616d000048511e9a057052d59004caf47e22,https://i.scdn.co/image/ab67616d00001e021e9a057052d59004caf47e22,6jJ0s89eD6GaHleKKya26X,Katy Perry,16820899,dance pop,86,0.69,0.636,9,-6.028,0.0457,0.0203,0,0.147,0.799,96.002,2013
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,82,https://p.scdn.co/mp3-preview/c647489f28d840b545b90e10067012f504dc7b68?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh,233478,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07,https://i.scdn.co/image/ab67616d00004851926f43e7cce571e62720fd46,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,27790050,dance pop,88,0.726,0.698,5,-4.165,0.0431,0.049,0,0.309,0.867,143.994,2012
4zzzZ1UNfr75ASG1lUE9L1,Stay - Album Version (Edited),61,,https://open.spotify.com/track/4zzzZ1UNfr75ASG1lUE9L1,240706,1ciAVKFdlpLi2eGDlXv6Bo,Unapologetic (Deluxe),2012-12-10,https://i.scdn.co/image/ab67616d000048517061b3d179b8b7363ffe1a50,https://i.scdn.co/image/ab67616d00001e027061b3d179b8b7363ffe1a50,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,40187273,barbadian pop,89,0.621,0.31,9,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.893,2012
69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams & Nile Rodgers),72,https://p.scdn.co/mp3-preview/28c1195dcc64c65223ed1f439886d50f4ded7ba6?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/69kOkLUCkxIZYexIgSG8rq,369626,4m2880jivSbbyEGAKfITCa,Random Access Memories,2013-05-17,https://i.scdn.co/image/ab67616d000048511d97ca7376f835055f828139,https://i.scdn.co/image/ab67616d00001e021d97ca7376f835055f828139,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,6927283,electro,81,0.81,0.793,6,-9.404,0.0403,0.0378,1.82e-06,0.072,0.863,116.049,2013
2dLLR6qlu5UJ5gk0dKz0h3,Royals,76,,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,190185,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27,https://i.scdn.co/image/ab67616d00004851187331e276c898d39764cc98,https://i.scdn.co/image/ab67616d00001e02187331e276c898d39764cc98,163tK9Wjr9P9DmM0AVK7lm,Lorde,6792799,art pop,79,0.674,0.428,7,-9.504,0.122,0.121,0,0.132,0.337,84.878,2013
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,79,https://p.scdn.co/mp3-preview/38ac1429ee3574d6a98d34d50462c2ae4c36cd79?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH,231240,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04,https://i.scdn.co/image/ab67616d000048516b18d0490878750cd69abf2c,https://i.scdn.co/image/ab67616d00001e026b18d0490878750cd69abf2c,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,13438989,dance pop,91,0.613,0.622,1,-5.794,0.0334,0.00882,0,0.37,0.484,80.003,2013
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,84,,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,247426,2H6i2CrWgXE1HookLu8Au0,True,2013-01-01,https://i.scdn.co/image/ab67616d00004851e14f11f796cef9f9a82691a7,https://i.scdn.co/image/ab67616d00001e02e14f11f796cef9f9a82691a7,1vCWHaC5f2uS3yhpwWbIA6,Avicii,18637378,big room,83,0.532,0.783,2,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,2013
4mQVHEjrnuUd7G5IVhSYTk,Suit & Tie (feat. JAY Z) (feat. Jay-Z) - [Radio Edit],60,https://p.scdn.co/mp3-preview/02a26e5dc96f07aa58df1575b88e98201a5cd125?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/4mQVHEjrnuUd7G5IVhSYTk,269146,5jlQrOtSuTXojcvBCpivyo,Suit & Tie (feat. JAY Z) (feat. Jay-Z) [Radio Edit],2013-01-15,https://i.scdn.co/image/ab67616d000048518dc9d296e7d01f44d9d3f588,https://i.scdn.co/image/ab67616d00001e028dc9d296e7d01f44d9d3f588,31TPClRtHm23RisEBtV3X7,Justin Timberlake,9987047,dance pop,82,0.797,0.611,11,-4.99,0.183,0.0927,1.37e-06,0.259,0.426,102.034,2013
2sCl0FFOzZSmYZs90zOpd1,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,64,,https://open.spotify.com/track/2sCl0FFOzZSmYZs90zOpd1,126880,0ADeebtY9ygMEZkuEuTAUu,Cups (Pitch Perfect’s “When I’m Gone”),2013-01-01,https://i.scdn.co/image/ab67616d00004851bf912e74770477b7464d16b1,https://i.scdn.co/image/ab67616d00001e02bf912e74770477b7464d16b1,6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,279789,hollywood,68,0.887,0.441,0,-8.98,0.114,0.0514,0.00667,0.0338,0.715,129.908,2013
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,75,,https://open.spotify.com/track/2iJuuzV8P9Yz0VSurttIV5,283400,6edYDxspt9uQj21mbAfFIb,#willpower,2013-01-01,https://i.scdn.co/image/ab67616d00004851e6082141bd7c86ae9f11ea26,https://i.scdn.co/image/ab67616d00001e02e6082141bd7c86ae9f11ea26,085pc2PYOi8bGKj0PNjekA,will.i.am,3197067,dance pop,75,0.772,0.685,5,-6.849,0.0696,0.019,8.96e-05,0.131,0.501,130.033,2013
60wwxj6Dd9NJlirf84wr2c,Clarity,74,,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,271426,7juWTdmjo0vYywWu8HiQxs,Clarity,2012-01-01,https://i.scdn.co/image/ab67616d00004851941dd3b3343d9cb9329d37bf,https://i.scdn.co/image/ab67616d00001e02941dd3b3343d9cb9329d37bf,2qxJFvFYMEDqd7ui6kSAcq,Zedd,5265486,complextro,80,0.509,0.781,8,-3.48,0.072,0.0398,0,0.0749,0.176,128.0,2012
5xhQChGGhKLWqBqX4XhtYE,Sail,76,https://p.scdn.co/mp3-preview/9a7c9ece7575d0bce24d8a24c0f35f48853655cb?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/5xhQChGGhKLWqBqX4XhtYE,259102,6dMfMvS3hyk3ZCl4yljEDD,Megalithic Symphony Deluxe,2011,https://i.scdn.co/image/ab67616d000048515a41b6c530b167ffba6a92f5,https://i.scdn.co/image/ab67616d00001e025a41b6c530b167ffba6a92f5,4njdEjTnLfcGImKZu1iSrz,AWOLNATION,1846512,indie rock,68,0.825,0.435,1,-9.582,0.0568,0.452,0.609,0.0953,0.243,119.038,2011
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,78,,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p,212862,3RKhRsifs4RWrqvWV1YpPY,Don't You Worry Child,2012-09-14,https://i.scdn.co/image/ab67616d000048519cfe80c0c05ce104f7bab18e,https://i.scdn.co/image/ab67616d00001e029cfe80c0c05ce104f7bab18e,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3176086,big room,68,0.612,0.84,11,-3.145,0.0509,0.112,0,0.116,0.438,129.042,2012
3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX) - Original Version,64,https://p.scdn.co/mp3-preview/53d0fca6eb2c0180aeed0d6db7703d3f3d2c1c77?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/3VZQshi4COChhXaz7cLP02,155337,5hf74KpfuwSJXVs85k3dVI,I Love It,2012-06-19,https://i.scdn.co/image/ab67616d00004851d6963d8a76c80d9f47bbdc59,https://i.scdn.co/image/ab67616d00001e02d6963d8a76c80d9f47bbdc59,1VBflYyxBhnDc9uVib98rw,Icona Pop,656756,candy pop,69,0.714,0.905,8,-2.663,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,2012
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,80,,https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb,192789,3WrufJir7I61NkvkDwxero,In A Tidal Wave Of Mystery (Deluxe Edition),2013,https://i.scdn.co/image/ab67616d0000485113c6cb6a81c8db4dbc8b9924,https://i.scdn.co/image/ab67616d00001e0213c6cb6a81c8db4dbc8b9924,4gwpcMTbLWtBUlOijbVpuu,Capital Cities,707746,alternative dance,67,0.655,0.819,0,-4.852,0.0316,0.000176,0.00374,0.104,0.766,117.956,2013
55h7vJchibLdUkxdlX3fK7,Treasure,77,https://p.scdn.co/mp3-preview/2780356e9a11fab474e2bc11758e41ab309f60d6?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,178560,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07,https://i.scdn.co/image/ab67616d00004851926f43e7cce571e62720fd46,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,27790050,dance pop,88,0.874,0.692,5,-5.28,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,2012
